"Time [s]","U1_tRMS@AC [V]","U2_tRMS@AC [V]","U3_tRMS@AC [V]","I1_tRMS@AC [A]","I2_tRMS@AC [A]","I3_tRMS@AC [A]","P_t@AC [W]","Q_t@AC [var]","S_t@AC [VA]","F_fund@AC [Hz]"
6.231700,230.591,230.446,230.783,19.241,19.241,19.286,13313.210,473.037,13321.611,47.000
6.253000,230.594,230.444,230.786,19.244,19.239,19.292,13314.872,472.888,13323.268,47.000
6.274300,230.592,230.444,230.784,19.240,19.241,19.285,13313.031,471.686,13321.385,47.000
6.295600,230.591,230.442,230.786,19.240,19.241,19.287,13313.148,473.703,13321.573,47.000
6.316800,230.591,230.442,230.785,19.236,19.240,19.283,13311.074,472.051,13319.442,47.000
6.338100,230.593,230.445,230.781,19.237,19.239,19.280,13310.350,472.300,13318.727,47.000
6.359400,230.593,230.444,230.785,19.237,19.242,19.280,13311.552,470.476,13319.863,47.000
6.380700,230.594,230.445,230.787,19.244,19.241,19.279,13312.758,470.739,13321.077,47.000
6.401900,230.597,230.446,230.789,19.238,19.243,19.287,13313.810,469.919,13322.100,47.000
6.423200,230.593,230.448,230.784,19.246,19.239,19.282,13313.207,472.953,13321.605,47.000
6.444500,230.596,230.446,230.787,19.246,19.245,19.279,13313.995,470.928,13322.321,47.000
6.465800,230.595,230.446,230.784,19.246,19.244,19.283,13314.662,470.597,13322.976,47.000
6.487100,230.593,230.443,230.790,19.240,19.236,19.286,13311.982,473.027,13320.384,47.000
6.508300,230.592,230.447,230.786,19.245,19.242,19.282,13313.479,473.034,13321.879,47.000
6.529600,230.595,230.447,230.785,19.239,19.244,19.280,13312.169,471.693,13320.522,47.000
6.550900,230.592,230.446,230.786,19.241,19.240,19.282,13312.342,471.897,13320.703,47.000
6.572200,230.591,230.441,230.791,19.239,19.240,19.286,13312.700,473.035,13321.102,47.000
6.593400,230.592,230.444,230.786,19.243,19.240,19.284,13313.177,471.890,13321.537,47.000
6.614700,230.591,230.445,230.783,19.242,19.246,19.286,13314.618,469.511,13322.894,47.000
6.636000,230.592,230.443,230.784,19.238,19.244,19.290,13314.246,472.203,13322.617,47.000
6.657300,230.590,230.441,230.787,19.245,19.240,19.285,13313.480,474.129,13321.920,47.000
6.678500,230.591,230.444,230.786,19.239,19.247,19.282,13313.387,470.622,13321.702,47.000
6.699800,230.593,230.450,230.782,19.234,19.242,19.283,13311.400,468.851,13319.655,47.000
6.721100,230.595,230.448,230.783,19.240,19.236,19.281,13310.866,472.069,13319.234,47.000
6.742400,230.592,230.446,230.786,19.242,19.248,19.283,13314.549,473.103,13322.951,47.000
6.763600,230.592,230.442,230.786,19.233,19.242,19.285,13311.538,469.049,13319.799,47.000
6.784900,230.592,230.449,230.778,19.242,19.241,19.276,13311.486,470.160,13319.787,47.000
6.806200,230.593,230.446,230.786,19.238,19.246,19.281,13313.013,469.158,13321.276,47.000
6.827500,230.592,230.442,230.786,19.239,19.242,19.287,13313.431,467.658,13321.643,47.000
6.848800,230.592,230.441,230.785,19.236,19.239,19.283,13311.085,469.553,13319.364,47.000
6.870000,230.593,230.446,230.783,19.247,19.237,19.283,13313.158,472.488,13321.540,47.000
6.891300,230.592,230.444,230.785,19.234,19.246,19.284,13312.823,466.680,13321.000,47.000
6.912600,230.588,230.441,230.784,19.240,19.238,19.287,13312.435,468.491,13320.676,47.000
6.933900,230.590,230.440,230.785,19.250,19.239,19.283,13314.054,474.147,13322.494,47.000
6.955100,230.590,230.441,230.782,19.239,19.249,19.286,13314.612,469.439,13322.885,47.000
6.976400,230.590,230.444,230.783,19.232,19.245,19.284,13311.903,467.650,13320.115,47.000
6.997700,230.590,230.441,230.783,19.249,19.236,19.284,13313.582,470.813,13321.904,47.000
7.019000,230.592,230.442,230.785,19.242,19.251,19.275,13313.263,469.586,13321.542,47.000
7.040200,230.592,230.443,230.787,19.240,19.249,19.289,13315.799,469.730,13324.081,47.000
7.061500,230.592,230.446,230.781,19.247,19.251,19.283,13316.359,470.335,13324.663,47.000
7.082800,230.593,230.443,230.783,19.247,19.244,19.283,13314.763,469.422,13323.035,47.000
7.104100,230.592,230.441,230.781,19.241,19.251,19.283,13315.121,468.060,13323.345,47.000
7.125400,230.593,230.439,230.786,19.245,19.244,19.284,13314.492,472.413,13322.870,47.000
7.146600,230.592,230.447,230.782,19.242,19.248,19.277,13313.028,473.618,13321.450,47.000
7.167900,230.592,230.443,230.782,19.242,19.244,19.281,13312.953,469.725,13321.237,47.000
7.189200,230.593,230.443,230.783,19.242,19.242,19.283,13313.251,471.556,13321.601,47.000
7.210500,230.592,230.443,230.785,19.240,19.243,19.284,13312.985,472.423,13321.365,47.000
7.231700,230.581,230.431,230.767,19.225,19.239,19.321,13313.244,553.443,13324.742,47.001
7.253000,230.562,230.416,230.751,19.243,19.243,19.279,13305.384,609.503,13319.337,47.000
7.274300,230.566,230.416,230.755,19.230,19.243,19.272,13300.761,612.060,13314.836,47.000
7.295600,230.570,230.420,230.759,19.232,19.240,19.279,13302.222,613.896,13316.380,47.000
7.316800,230.576,230.423,230.762,19.229,19.232,19.273,13298.480,616.064,13312.743,47.000
7.338100,230.578,230.429,230.760,19.226,19.239,19.275,13300.229,613.182,13314.355,47.000
7.359400,230.581,230.432,230.763,19.222,19.236,19.275,13298.506,613.901,13312.668,47.000
7.380700,230.584,230.429,230.765,19.234,19.228,19.272,13298.771,616.999,13313.075,47.000
7.401900,230.609,230.458,230.798,19.252,19.245,19.230,13304.296,482.409,13313.038,47.000
7.423200,230.613,230.463,230.790,19.232,19.238,19.271,13308.280,468.895,13316.538,47.000
7.444500,230.607,230.459,230.793,19.231,19.233,19.278,13308.329,467.860,13316.551,47.000
7.465800,230.606,230.459,230.794,19.240,19.239,19.273,13310.348,468.476,13318.589,47.000
7.487100,230.605,230.454,230.796,19.239,19.242,19.276,13311.808,467.368,13320.010,47.000
7.508300,230.601,230.454,230.788,19.234,19.236,19.286,13311.206,470.242,13319.510,47.000
7.529600,230.599,230.454,230.789,19.248,19.245,19.285,13315.858,474.172,13324.298,47.000
7.550900,230.597,230.450,230.793,19.234,19.241,19.287,13312.221,472.559,13320.605,47.000
7.572200,230.595,230.448,230.792,19.233,19.234,19.283,13309.509,475.057,13317.984,47.000
7.593400,230.596,230.447,230.789,19.249,19.238,19.282,13313.663,472.517,13322.045,47.000
7.614700,230.593,230.449,230.785,19.236,19.248,19.289,13314.639,472.302,13323.013,47.000
7.636000,230.597,230.446,230.790,19.239,19.240,19.291,13314.015,471.320,13322.354,47.000
7.657300,230.595,230.445,230.790,19.240,19.244,19.283,13313.321,475.040,13321.793,47.000
7.678500,230.595,230.447,230.789,19.241,19.246,19.285,13314.365,471.686,13322.718,47.000
7.699800,230.595,230.450,230.785,19.242,19.243,19.284,13313.887,470.886,13322.211,47.000
7.721100,230.597,230.446,230.787,19.243,19.239,19.278,13311.466,471.924,13319.828,47.000
7.742400,230.596,230.448,230.787,19.246,19.245,19.283,13314.762,471.231,13323.098,47.000
7.763600,230.593,230.442,230.788,19.239,19.245,19.283,13313.110,469.920,13321.401,47.000
7.784900,230.594,230.449,230.784,19.243,19.245,19.289,13315.537,471.117,13323.868,47.000
7.806200,230.596,230.448,230.787,19.245,19.240,19.284,13313.741,471.700,13322.095,47.000
7.827500,230.594,230.444,230.789,19.243,19.238,19.284,13312.713,471.629,13321.064,47.000
7.848800,230.596,230.445,230.790,19.248,19.243,19.285,13315.267,473.492,13323.683,47.000
7.870000,230.593,230.447,230.786,19.243,19.244,19.285,13314.384,472.042,13322.749,47.000
7.891300,230.592,230.445,230.787,19.246,19.246,19.287,13315.876,469.805,13324.161,47.000
7.912600,230.592,230.442,230.785,19.242,19.241,19.290,13314.617,472.684,13323.005,47.000
7.933900,230.590,230.442,230.784,19.241,19.245,19.286,13314.329,473.622,13322.750,47.000
7.955100,230.594,230.444,230.785,19.233,19.247,19.286,13312.767,470.351,13321.073,47.000
7.976400,230.593,230.447,230.785,19.239,19.237,19.288,13312.590,471.358,13320.932,47.000
7.997700,230.595,230.444,230.786,19.236,19.246,19.287,13313.491,473.697,13321.916,47.000
8.019000,230.593,230.447,230.786,19.237,19.251,19.287,13315.172,469.715,13323.454,47.000
8.040200,230.592,230.446,230.787,19.234,19.244,19.285,13312.327,469.042,13320.588,47.000
8.061500,230.595,230.448,230.784,19.246,19.244,19.285,13315.256,468.507,13323.495,47.000
8.082800,230.592,230.447,230.785,19.239,19.249,19.280,13313.362,469.465,13321.637,47.000
8.104100,230.594,230.447,230.785,19.234,19.241,19.290,13312.933,468.032,13321.157,47.000
8.125400,230.594,230.446,230.788,19.235,19.238,19.278,13309.790,468.709,13318.040,47.000
8.146600,230.596,230.450,230.786,19.234,19.238,19.279,13309.907,467.526,13318.115,47.000
8.167900,230.593,230.445,230.783,19.239,19.246,19.283,13313.462,466.802,13321.644,47.000
8.189200,230.593,230.444,230.786,19.236,19.239,19.286,13311.881,467.077,13320.073,47.000
8.210500,230.590,230.442,230.786,19.242,19.237,19.288,13313.219,468.248,13321.450,47.000
8.231700,230.593,230.442,230.785,19.236,19.245,19.283,13312.678,468.267,13320.910,47.000
8.253000,230.587,230.443,230.784,19.240,19.247,19.281,13313.351,468.449,13321.590,47.000
8.274300,230.590,230.442,230.784,19.239,19.253,19.282,13314.601,467.203,13322.795,47.000
8.295600,230.593,230.442,230.787,19.239,19.242,19.284,13312.942,467.038,13321.132,47.000
8.316800,230.595,230.444,230.784,19.237,19.248,19.282,13313.056,467.597,13321.265,47.000
8.338100,230.595,230.448,230.784,19.242,19.253,19.281,13315.407,468.868,13323.659,47.000
8.359400,230.593,230.445,230.783,19.237,19.244,19.284,13312.769,469.095,13321.030,47.000
8.380700,230.595,230.443,230.782,19.244,19.243,19.281,13313.344,468.970,13321.601,47.000
8.401900,230.597,230.443,230.787,19.240,19.243,19.279,13311.976,470.155,13320.276,47.000
8.423200,230.597,230.448,230.784,19.241,19.252,19.280,13314.789,468.118,13323.015,47.000
8.444500,230.594,230.449,230.784,19.237,19.248,19.277,13312.506,465.960,13320.658,47.000
8.465800,230.598,230.444,230.788,19.244,19.248,19.283,13315.494,468.750,13323.743,47.000
8.487100,230.598,230.444,230.789,19.247,19.250,19.281,13315.984,469.321,13324.252,47.000
8.508300,230.596,230.448,230.785,19.239,19.252,19.284,13315.472,468.007,13323.694,47.000
8.529600,230.595,230.445,230.784,19.243,19.242,19.283,13313.519,470.245,13321.821,47.000
8.550900,230.594,230.441,230.786,19.245,19.244,19.280,13313.705,472.102,13322.073,47.000
8.572200,230.593,230.441,230.791,19.242,19.245,19.288,13315.109,469.741,13323.394,47.000
8.593400,230.595,230.441,230.782,19.235,19.244,19.285,13312.423,468.514,13320.665,47.000
8.614700,230.595,230.445,230.783,19.241,19.239,19.283,13312.286,471.027,13320.616,47.000
8.636000,230.598,230.443,230.784,19.237,19.243,19.284,13312.669,471.742,13321.024,47.000
8.657300,230.595,230.445,230.786,19.227,19.241,19.285,13309.988,470.498,13318.301,47.000
8.678500,230.595,230.442,230.785,19.240,19.244,19.280,13312.237,473.838,13320.667,47.000
8.699800,230.597,230.446,230.780,19.243,19.245,19.280,13313.388,472.867,13321.782,47.000
8.721100,230.595,230.444,230.784,19.240,19.245,19.282,13313.004,472.250,13321.378,47.000
8.742400,230.595,230.446,230.783,19.239,19.239,19.284,13312.241,472.593,13320.627,47.000
8.763600,230.595,230.447,230.785,19.244,19.242,19.281,13313.107,475.151,13321.584,47.000
8.784900,230.594,230.449,230.782,19.237,19.239,19.282,13311.119,475.471,13319.608,47.000
8.806200,230.594,230.448,230.786,19.237,19.243,19.283,13312.198,470.988,13320.527,47.000
8.827500,230.595,230.446,230.788,19.236,19.248,19.286,13313.956,468.599,13322.200,47.000
8.848800,230.596,230.444,230.790,19.248,19.242,19.283,13314.950,470.648,13323.266,47.000
8.870000,230.596,230.446,230.785,19.232,19.241,19.278,13309.896,468.245,13318.130,47.000
8.891300,230.595,230.447,230.785,19.238,19.238,19.286,13312.353,469.645,13320.635,47.000
8.912600,230.594,230.445,230.787,19.234,19.245,19.282,13311.883,468.425,13320.121,47.000
8.933900,230.595,230.446,230.789,19.238,19.241,19.286,13313.028,468.529,13321.271,47.000
8.955100,230.596,230.446,230.787,19.238,19.245,19.284,13313.243,470.423,13321.552,47.000
8.976400,230.598,230.449,230.786,19.236,19.246,19.279,13312.074,467.693,13320.288,47.000
8.997700,230.596,230.448,230.789,19.233,19.243,19.281,13311.286,469.570,13319.566,47.000
9.019000,230.597,230.444,230.785,19.235,19.235,19.283,13310.088,468.034,13318.314,47.000
9.040200,230.577,230.422,230.766,19.186,19.262,19.314,13306.229,588.670,13319.245,47.001
9.061500,230.571,230.423,230.757,19.231,19.242,19.273,13301.588,602.984,13315.248,47.000
9.082800,230.575,230.427,230.761,19.230,19.233,19.274,13299.235,610.419,13313.236,47.000
9.104100,230.578,230.429,230.765,19.239,19.236,19.272,13301.768,611.922,13315.836,47.000
9.125400,230.579,230.428,230.770,19.222,19.234,19.274,13297.703,614.154,13311.878,47.000
9.146600,230.585,230.434,230.769,19.222,19.228,19.271,13296.119,614.587,13310.315,47.000
9.167900,230.582,230.434,230.769,19.224,19.230,19.271,13297.085,612.999,13311.207,47.000
9.189200,230.593,230.440,230.777,19.275,19.200,19.238,13296.717,569.679,13308.915,46.999
9.210500,230.614,230.462,230.802,19.232,19.235,19.275,13308.589,468.277,13316.825,47.000
9.231700,230.612,230.462,230.801,19.226,19.236,19.274,13307.122,466.391,13315.292,47.000
9.253000,230.609,230.462,230.800,19.239,19.242,19.275,13311.681,465.484,13319.817,47.000
9.274300,230.608,230.460,230.798,19.229,19.242,19.279,13310.401,464.711,13318.512,47.000
9.295600,230.607,230.456,230.800,19.226,19.240,19.280,13309.369,466.071,13317.527,47.000
9.316800,230.605,230.458,230.799,19.241,19.239,19.280,13312.414,469.920,13320.706,47.000
9.338100,230.603,230.460,230.793,19.233,19.245,19.277,13311.321,466.356,13319.488,47.000
9.359400,230.599,230.455,230.792,19.235,19.239,19.277,13310.027,466.634,13318.204,47.000
9.380700,230.601,230.455,230.793,19.236,19.240,19.278,13310.688,469.366,13318.960,47.000
9.401900,230.602,230.456,230.795,19.238,19.245,19.273,13311.185,469.016,13319.444,47.000
9.423200,230.599,230.456,230.789,19.230,19.248,19.283,13312.438,467.026,13320.628,47.000
9.444500,230.598,230.456,230.791,19.237,19.242,19.284,13312.874,466.672,13321.051,47.000
9.465800,230.599,230.451,230.792,19.240,19.246,19.281,13313.527,468.034,13321.752,47.000
9.487100,230.598,230.448,230.795,19.237,19.240,19.286,13312.657,465.948,13320.809,47.000
9.508300,230.596,230.452,230.793,19.241,19.242,19.292,13315.427,468.505,13323.667,47.000
9.529600,230.597,230.447,230.789,19.238,19.246,19.289,13314.810,467.427,13323.012,47.000
9.550900,230.597,230.447,230.790,19.238,19.238,19.289,13312.741,469.100,13321.004,47.000
9.572200,230.595,230.444,230.795,19.238,19.244,19.284,13313.128,468.895,13321.383,47.000
9.593400,230.595,230.447,230.790,19.240,19.237,19.289,13313.342,468.511,13321.582,47.000
9.614700,230.597,230.446,230.788,19.234,19.243,19.290,13313.392,465.994,13321.544,47.000
9.636000,230.596,230.444,230.786,19.240,19.235,19.288,13312.402,467.715,13320.616,47.000
9.657300,230.595,230.445,230.789,19.241,19.238,19.288,13313.284,468.196,13321.515,47.000
9.678500,230.594,230.445,230.788,19.236,19.242,19.286,13312.656,465.653,13320.798,47.000
9.699800,230.599,230.445,230.783,19.244,19.238,19.290,13314.648,466.418,13322.815,47.000
9.721100,230.594,230.446,230.785,19.247,19.239,19.291,13315.325,469.885,13323.613,47.000
9.742400,230.597,230.445,230.788,19.237,19.239,19.285,13312.036,467.777,13320.252,47.000
9.763600,230.594,230.443,230.789,19.238,19.236,19.290,13312.598,466.373,13320.764,47.000
9.784900,230.595,230.450,230.784,19.239,19.239,19.285,13312.575,466.000,13320.729,47.000
9.806200,230.595,230.445,230.787,19.235,19.233,19.281,13309.415,468.748,13317.667,47.000
9.827500,230.594,230.445,230.785,19.239,19.235,19.286,13311.655,470.077,13319.953,47.000
9.848800,230.594,230.442,230.787,19.241,19.236,19.284,13311.817,468.902,13320.073,47.000
9.870000,230.593,230.444,230.783,19.239,19.239,19.286,13312.779,465.891,13320.930,47.000
9.891300,230.594,230.448,230.783,19.237,19.235,19.284,13310.771,467.766,13318.988,47.000
9.912600,230.593,230.446,230.785,19.245,19.246,19.285,13315.558,468.192,13323.786,47.000
9.933900,230.595,230.444,230.787,19.238,19.248,19.284,13314.129,466.801,13322.310,47.000
9.955100,230.594,230.446,230.784,19.239,19.240,19.284,13312.358,469.871,13320.648,47.000
9.976400,230.597,230.447,230.782,19.234,19.247,19.284,13312.751,469.166,13321.016,47.000
9.997700,230.594,230.448,230.784,19.237,19.252,19.286,13315.131,468.273,13323.362,47.000
10.019000,230.595,230.443,230.784,19.239,19.240,19.280,13311.437,468.560,13319.681,47.000
10.040200,230.595,230.447,230.784,19.239,19.244,19.280,13312.428,467.998,13320.651,47.000
10.061500,230.597,230.451,230.781,19.237,19.245,19.282,13312.603,468.889,13320.857,47.000
10.082800,230.594,230.449,230.782,19.240,19.243,19.282,13312.748,468.491,13320.989,47.000
10.104100,230.594,230.447,230.787,19.242,19.240,19.282,13312.681,471.544,13321.029,47.000
10.125400,230.595,230.446,230.784,19.240,19.247,19.276,13312.204,473.003,13320.604,47.000
10.146600,230.596,230.447,230.780,19.235,19.241,19.282,13310.980,471.130,13319.315,47.000
10.167900,230.592,230.446,230.787,19.232,19.240,19.288,13311.722,470.346,13320.028,47.000
10.189200,230.592,230.443,230.784,19.238,19.244,19.281,13312.468,469.105,13320.729,47.000
10.210500,230.594,230.442,230.785,19.237,19.244,19.280,13311.960,466.968,13320.147,47.000
10.231700,230.594,230.446,230.783,19.237,19.241,19.276,13310.350,467.998,13318.575,47.000
10.253000,230.595,230.445,230.786,19.235,19.250,19.284,13313.788,466.839,13321.970,47.000
10.274300,230.593,230.445,230.782,19.238,19.245,19.283,13313.021,466.491,13321.191,47.000
10.295600,230.594,230.444,230.782,19.238,19.241,19.283,13312.266,465.507,13320.401,47.000
10.316800,230.593,230.447,230.786,19.242,19.245,19.280,13313.326,466.056,13321.481,47.000
10.338100,230.594,230.447,230.781,19.239,19.244,19.279,13312.120,467.023,13320.310,47.000
10.359400,230.595,230.444,230.779,19.241,19.245,19.282,13313.441,466.614,13321.616,47.000
10.380700,230.596,230.447,230.783,19.237,19.246,19.286,13313.976,466.216,13322.136,47.000
10.401900,230.594,230.446,230.787,19.239,19.245,19.279,13312.452,468.377,13320.689,47.000
10.423200,230.594,230.448,230.784,19.233,19.243,19.280,13310.910,468.428,13319.150,47.000
10.444500,230.595,230.447,230.782,19.237,19.249,19.281,13313.366,468.332,13321.601,47.000
10.465800,230.593,230.444,230.783,19.239,19.248,19.286,13314.640,469.044,13322.898,47.000
10.487100,230.591,230.441,230.789,19.241,19.242,19.281,13312.669,464.175,13320.759,47.000
10.508300,230.592,230.445,230.783,19.239,19.247,19.283,13314.069,465.347,13322.199,47.000
10.529600,230.593,230.444,230.781,19.240,19.247,19.283,13313.911,464.406,13322.009,47.000
10.550900,230.592,230.445,230.785,19.239,19.240,19.286,13312.925,469.061,13321.186,47.000
10.572200,230.595,230.440,230.788,19.237,19.244,19.286,13313.181,468.793,13321.433,47.000
10.593400,230.593,230.442,230.787,19.235,19.241,19.284,13311.657,469.193,13319.923,47.000
10.614700,230.592,230.444,230.780,19.235,19.242,19.280,13310.933,464.670,13319.041,47.000
10.636000,230.593,230.445,230.784,19.239,19.241,19.278,13310.892,472.296,13319.268,47.000
10.657300,230.591,230.444,230.788,19.233,19.242,19.285,13311.674,470.364,13319.981,47.000
10.678500,230.591,230.443,230.786,19.236,19.241,19.281,13310.961,470.915,13319.288,47.000
10.699800,230.593,230.446,230.779,19.241,19.246,19.280,13312.905,471.877,13321.266,47.000
10.721100,230.592,230.447,230.783,19.236,19.241,19.282,13311.396,470.161,13319.696,47.000
10.742400,230.593,230.444,230.789,19.239,19.241,19.280,13311.792,471.463,13320.138,47.000
10.763600,230.590,230.442,230.788,19.241,19.238,19.283,13312.066,471.140,13320.401,47.000
10.784900,230.590,230.446,230.778,19.238,19.244,19.288,13313.549,469.323,13321.818,46.999
10.806200,230.589,230.442,230.783,19.233,19.240,19.287,13311.463,467.641,13319.675,47.000
10.827500,230.583,230.440,230.783,19.188,19.292,19.285,13311.522,494.815,13320.716,47.000
10.848800,230.562,230.412,230.757,19.235,19.237,19.280,13302.601,607.288,13316.455,47.000
10.870000,230.567,230.420,230.753,19.228,19.237,19.277,13300.247,610.345,13314.244,47.000
10.891300,230.570,230.420,230.759,19.224,19.238,19.279,13299.904,612.916,13314.020,47.000
10.912600,230.573,230.422,230.765,19.226,19.232,19.275,13298.251,614.137,13312.425,47.000
10.933900,230.577,230.422,230.764,19.230,19.237,19.281,13301.893,615.011,13316.103,47.000
10.955100,230.579,230.426,230.761,19.221,19.233,19.273,13297.179,612.681,13311.286,47.000
10.976400,230.581,230.432,230.767,19.222,19.235,19.272,13297.769,613.985,13311.936,47.000
10.997700,230.605,230.445,230.791,19.257,19.183,19.277,13300.802,504.179,13310.354,47.000
11.019000,230.611,230.458,230.797,19.229,19.231,19.269,13305.245,472.713,13313.640,47.000
11.040200,230.609,230.457,230.797,19.234,19.227,19.277,13307.340,473.082,13315.746,47.000
11.061500,230.608,230.460,230.794,19.238,19.241,19.276,13311.259,470.580,13319.574,47.000
11.082800,230.606,230.455,230.796,19.234,19.242,19.277,13310.689,468.575,13318.934,47.000
11.104100,230.601,230.454,230.793,19.241,19.242,19.274,13311.396,468.772,13319.646,47.000
11.125400,230.598,230.451,230.792,19.240,19.238,19.285,13312.810,470.597,13321.124,47.000
11.146600,230.599,230.453,230.788,19.236,19.242,19.280,13311.590,469.100,13319.853,47.000
11.167900,230.598,230.448,230.791,19.237,19.238,19.283,13311.319,469.564,13319.599,47.000
11.189200,230.594,230.449,230.789,19.239,19.240,19.285,13312.830,469.809,13321.117,47.000
11.210500,230.595,230.445,230.789,19.239,19.242,19.284,13313.058,467.752,13321.272,47.000
11.231700,230.596,230.447,230.788,19.239,19.241,19.283,13312.497,468.462,13320.736,47.000
11.253000,230.593,230.450,230.787,19.236,19.241,19.281,13311.519,469.493,13319.795,47.000
11.274300,230.593,230.447,230.785,19.236,19.240,19.284,13311.768,467.413,13319.971,47.000
11.295600,230.593,230.446,230.785,19.238,19.242,19.280,13311.517,466.842,13319.701,47.000
11.316800,230.593,230.448,230.787,19.239,19.245,19.283,13313.545,467.775,13321.760,47.000
11.338100,230.594,230.451,230.784,19.240,19.243,19.285,13313.576,470.966,13321.903,47.000
11.359400,230.595,230.449,230.781,19.234,19.240,19.281,13310.399,469.624,13318.682,47.000
11.380700,230.595,230.448,230.784,19.237,19.242,19.281,13312.015,468.312,13320.250,47.000
11.401900,230.594,230.447,230.788,19.240,19.244,19.282,13313.207,471.217,13321.544,47.000
11.423200,230.592,230.452,230.784,19.234,19.247,19.282,13312.435,473.324,13320.847,47.000
11.444500,230.590,230.447,230.782,19.236,19.248,19.285,13313.446,471.357,13321.788,47.000
11.465800,230.590,230.444,230.783,19.236,19.245,19.287,13313.222,470.594,13321.536,47.000
11.487100,230.593,230.443,230.790,19.231,19.238,19.284,13310.116,471.027,13318.448,47.000
11.508300,230.589,230.448,230.785,19.235,19.243,19.289,13313.047,471.076,13321.379,47.000
11.529600,230.589,230.448,230.783,19.227,19.242,19.289,13311.060,469.876,13319.351,47.000
11.550900,230.591,230.443,230.786,19.238,19.244,19.290,13314.345,471.409,13322.688,47.000
11.572200,230.590,230.443,230.787,19.238,19.245,19.289,13314.148,471.597,13322.498,47.000
11.593400,230.588,230.441,230.785,19.231,19.251,19.286,13313.306,470.250,13321.608,47.000
11.614700,230.588,230.443,230.782,19.231,19.243,19.288,13311.751,469.247,13320.020,47.000
11.636000,230.594,230.446,230.785,19.235,19.245,19.284,13312.549,469.353,13320.819,47.000
11.657300,230.590,230.443,230.787,19.238,19.248,19.280,13312.792,472.909,13321.189,47.000
11.678500,230.593,230.445,230.786,19.227,19.244,19.282,13310.022,467.935,13318.245,47.000
11.699800,230.591,230.450,230.782,19.240,19.247,19.284,13314.353,467.591,13322.562,47.000
11.721100,230.593,230.447,230.782,19.233,19.250,19.281,13312.676,465.702,13320.819,47.000
11.742400,230.593,230.445,230.785,19.237,19.246,19.287,13314.087,468.077,13322.312,47.000
11.763600,230.590,230.443,230.787,19.240,19.252,19.283,13315.213,467.625,13323.422,47.000
11.784900,230.590,230.448,230.779,19.231,19.249,19.279,13311.507,463.757,13319.583,47.000
11.806200,230.592,230.448,230.782,19.231,19.245,19.281,13310.999,467.318,13319.199,47.000
11.827500,230.592,230.444,230.785,19.235,19.245,19.284,13312.392,466.691,13320.569,47.000
11.848800,230.590,230.443,230.787,19.229,19.250,19.281,13311.923,466.560,13320.096,47.000
11.870000,230.592,230.444,230.781,19.229,19.244,19.285,13311.159,467.236,13319.356,47.000
11.891300,230.592,230.444,230.782,19.237,19.245,19.284,13313.033,468.159,13321.262,47.000
11.912600,230.592,230.443,230.784,19.229,19.244,19.281,13310.440,463.478,13318.507,47.000
11.933900,230.590,230.441,230.784,19.227,19.238,19.282,13308.759,462.605,13316.796,47.000
11.955100,230.593,230.443,230.782,19.236,19.246,19.286,13313.541,461.665,13321.543,47.000
11.976400,230.593,230.446,230.783,19.230,19.244,19.277,13309.595,463.122,13317.649,47.000
11.997700,230.595,230.444,230.784,19.228,19.244,19.282,13310.317,462.554,13318.353,47.000
12.019000,230.595,230.443,230.785,19.237,19.241,19.276,13310.365,464.479,13318.467,47.000
12.040200,230.595,230.444,230.783,19.239,19.245,19.275,13311.639,462.959,13319.688,47.000
12.061500,230.596,230.446,230.781,19.236,19.244,19.277,13311.245,461.572,13319.245,47.000
12.082800,230.591,230.445,230.784,19.241,19.243,19.279,13312.566,461.132,13320.551,47.000
12.104100,230.593,230.441,230.785,19.239,19.247,19.282,13313.404,463.435,13321.468,47.000
12.125400,230.595,230.438,230.785,19.238,19.242,19.282,13312.245,464.302,13320.340,47.000
12.146600,230.592,230.444,230.782,19.236,19.244,19.288,13313.502,466.848,13321.685,47.000
12.167900,230.591,230.444,230.784,19.240,19.249,19.287,13315.496,463.494,13323.561,47.000
12.189200,230.592,230.441,230.787,19.242,19.247,19.285,13315.244,460.221,13323.195,47.000
12.210500,230.594,230.439,230.784,19.240,19.238,19.287,13312.610,467.730,13320.824,47.000
12.231700,230.590,230.442,230.783,19.234,19.242,19.281,13311.003,463.163,13319.059,47.000
12.253000,230.590,230.443,230.783,19.233,19.244,19.282,13311.375,465.986,13319.528,47.000
12.274300,230.593,230.440,230.784,19.231,19.240,19.284,13310.649,464.098,13318.738,47.000
12.295600,230.593,230.440,230.783,19.244,19.241,19.282,13313.619,463.081,13321.670,47.000
12.316800,230.597,230.442,230.787,19.239,19.246,19.282,13313.550,462.988,13321.598,47.000
12.338100,230.595,230.445,230.784,19.236,19.243,19.285,13312.854,462.117,13320.873,47.000
12.359400,230.596,230.444,230.782,19.246,19.240,19.285,13314.151,467.252,13322.348,47.000
12.380700,230.593,230.440,230.782,19.245,19.244,19.284,13314.533,465.891,13322.682,47.000
12.401900,230.593,230.440,230.786,19.238,19.247,19.284,13313.955,462.707,13321.992,47.000
12.423200,230.593,230.443,230.781,19.235,19.237,19.283,13310.480,462.789,13318.523,47.000
12.444500,230.592,230.443,230.783,19.243,19.240,19.283,13313.097,465.604,13321.235,47.000
12.465800,230.595,230.443,230.783,19.240,19.246,19.284,13314.054,461.773,13322.059,47.000
